,Reviews,result
4742,"스테디, 트렌디한 재품으로 각광받는 나이키의 범고래 운동화를 사려고 했는데 범고래 종류가 다양하더군요. 저는 발가락의 등부분이 오목하게 예쁘게 들어간 에어조던1로우가 맘에 들어서 일부러 이제품을 홍대에 있는 조던 매장에서 여러 사이즈 신어보고 235사이즈로 구매했습니다. 오래 걷고 신어보니 발목 뒤쪽이 계속 짖눌리는 고통이 있어서 착용감이 너무 별로입니다. 운동화가 구두만큼이나 불편한게 맞나요? 디자인은 예쁜데 편안하지가 않습니다. 개인적으로 비추천합니다.",0
4743,색 너무 이쁩니다. 조던이 덩크보단 착화감도 좋고 전반적으로 편한 것 같아요. 은은한 색감이 너무 좋아요,1
4744,색깔별로 거의 다 사고보니색감은 요것이 젤 고급스럽네요,1
4745,개인적으로 조던 좋아하는데 너무 이뻐요 마음에 들어요 감사합니다 평소에 신발 사이즈는 235 신는데 정사이즈 구매하시면 좋을것같아요,1
4746,"나이키 230 사이즈 신는데 발볼 좁은 칼발이어도 길이는 딱맞고 폭이 아주 조금 좁은 느낌의 사이즈였거든요,조던 1 로우는 230 사이즈인데도 길이가 좀 남고 발볼은 딱 맞아요:)걸랙틱 제이드? 초록이 너무 이뻐요!!",1
4747,와 운동화 너무 이뻐서 맘에드네요굿 평소250신는데250정사이즈로했어요.보통발볼 약간발등높은데  딱맞네요.,1
4748,편하고 예쁘네요 에어맥스 샀다가 끈에 쓸려 발목이 계속 까지고 앞코가 들린 디자인이라 걷기 불편해서 요거 사봤는데 짙은 보라빛 컬러예쁘고 착화감 좋아요 특히 발목주변 의 쿠션감이 좋네요,1
4749,어머 생각보다 이뻐요신발이 온통 화이트 블랙이라 큰맘먹고 세일하기에 퍼플 질렀습니다에어조던은 반사이즈 업이 맞는거 같아요,1
4750,저의 첫 조던인데 넘 예뻐요. 정사이즈 잘 맞아요세일때 저렴하게 사서 넘넘 만족하면서 신고있어요!,1
4751,조던은 처음입니다세일기간에 좋은가격~색이 과하지않아요 옷 맞춰입기도 편합니다,1
4752,일반운동화240 에어맥스245신어요이신발살때 사이즈 고민많이 하다245로 업해서 구매했어요정말 탁월한 선택이었네요~일단 뒷꿈치가 꽉 끼어 245로 하길 잘했고앞발가락은 쬐금 넉넉한편이라 만족합니다신발이 딱딱한 스탈이라 넉넉히 신으려고했는데 절 선택한것같습니딘딱! 맞게 신으시려면 정사이즈 추천드려요~,1
4753,첫 조던 색상부터 사이즈까지...딱이네요~가격까지 세일해서 착한가격으로가족 다 구입각입니다.,1
4754,남자친구랑 커플로했는데포스는 25신는데 이건 30하니 여유있고 즐 맞아요 색도 이쁘고 좋아요!!,1
4755,정사이즈 구매했는데 편하게 잘 맞아요~ 컬러! 말모말모 차암~~ 이뻐요^^,1
4756,"검흰 클래식한 조합이라 모든 옷에 잘어울리고 로우라 편해요. 뉴발 235, 에어포스 245 신는데 조던로우도 245가 편합니다.",1
4757,"발볼 좁음운동화 ㅡ 225구두,부츠 ㅡ 230발볼 좁아서 정사이즈로 구매했는데아주 만족합니다!!! 신고 계속 걸어보진 않아서착화감은 모르겠지만하도 안좋다해서 손가락으로 눌러보니미친듯이 딱딱하진 않아서예쁜맛에 신으려구요사진과 달리 연그레이라 너무 마음에 들고작년부터 고민했는데공홈에 가격 착하게 있길래바로 구매했는데 배송도 빠르고그냥 예뻐요 후회없어요",1
4758,신발 너무 예뻐요 만족스럽습니다! 정가에 공홈에서 사니 너무 좋네요ㅋㅋㅋㅋㅋ,1
4759,딸아이 발볼이 좁아서 딱 맞네요. 색감도 정말 예쁘고요.그런데 안쪽에 볼펜자국이 있는데 대체 이건 뭔가 .. 참 알 수가 없네요.검수 안 하고 보내시는 건지... 많이 아쉽습니다.,0
4760,와이프 추석선물로 조던로우 그레이가 새러 나왔어서 샀는데 좀 당황스럽네요. 사이즈 선택도 나머지 제품 이물질이 묻어오지도 않았구요. 헌데 신발끈이 남성꺼랑 여성께 섞였는지 짝짝으로 왔네요. 여분이 있어서 교체했는데 as문의를 넣어봐야겠네요. 끈하나땜에 반/환불하자니 그렇고 대략 난감하네요. ㅠㅠ,0
4761,평소 245 신는데 정사이즈 시켰더니 너무 딱맞네요 한치수 크게 시키면 편하게 신을 수 있을거 같아요.신발은 가볍고 이쁩니다.^^,1
4762,평소 235 신는데 너무 딱 맞는 느낌이라한 사이즈 크게 사도 좋았을 거 같아요!그치만 교환하기엔.. 명절도 껴있고 울프그레이 색상이 영롱해서 교환하긴 힘드네요...히 그냥 신어야죠 ⸝⸝ ᷇࿀ ᷆⸝⸝,0
4763,정사이즈 240 딱좋네오 ㅎㅎ조던은 처음이라 사이즈가 어떻까햇는데 ㅎㅎ박스 골드로고 조던부터 기분이 좋았숩니다포인트 그린컬러로 소장하세오,1
4764,반사이즈 업했다가 너무커서 반품하고 다시 주문했어요정사이즈도 약간 널널하네요너무 이뻐요~,1
4765,파랑색이 쨍하니 예뻐요ㅎㅎ,1
4766,남자250신는데 여자께 이뻐서250구매했는데 이쁘네요,1
4767,덩크랑 조던미드랑 보다 좀더 여성용이라그런지 부드러운 느낌에 조금 약할거같아요. 내구성이나 혹은 찢어짐에 취약할거같아요. 사진이랑 똑같고 실물이 더 이쁩니다.,1
4768,"신발이야 너무 예쁘고, 색상은 영롱 합니다. 더 이상 말해 무얼 할까요? 다만, 처음 받았을때 왼쪽 스우시로고 하단 가죽부위에 주름을 발견해서 새로 주문해야 했습니다. 이번은 신발은 멀쩡한데 하필 박스상태가 마음에 안드네요. 그치만 박스보고 구매한 것이 아니라서 신발은 그대로 가지기로 했습니다. 사시는 분들 꼼꼼하게 상태점검 권장 합니다.",0
4769,배송부터 제품품질이나 포장상태~그리고무엇보다 조던1로우 영롱하네요 🫡🫡🫡굿입니다!!,1
4770,미국에서 구입한 조던 신발보다 요 제품은 같은 사이즈인데 조금 여유 있어요 그리고 보통 조던신발은 발이 작아보이는 장점이 있는데 이 제품은  조금 커보이는것같아요 딸이랑 둘이 신을려고 두개 두개 주문했는데 그래도 색이 너무 마음에 들어요,1
4771,울프그레이 색넘이쁘네요,1
4772,발 앞쪽부분 주름 방지하는 제품 넣으려고 반업해서 구매했습니다.240인데 245로 주문하니 살짝 크지만 주름방지가드 넣으니깐 얼추 딱 맞습니다.발폭은 조금 좁게 나온것 같고 그냥 신을경우 240으로 하면 딱 맞을것 같아요:)색깔이랑 밑창색 또한 너무 마음에 듭니다.,1
4773,조던 로우 265 사이즈  남자조던 로우 270 사이즈 여자이렇게 주문하니 사이즈 동일 하네요. 여성용은 발등이 살짝 더 낮은 느낌. 퀄리티 좋아요.,1
4774,폭신하니 가볍고 실물이 너무 이쁘네요! 덩크와 고민하다가 디자인은 조던이 더 이뻐서 선택했어요. 반업하면 여유롭게 신을 수 있어요.,1
4775,여성사이즈 운동화지만 남성기존 정사이즈 보다 반업해서 구매하니 딱 하니 맞고 좋네요~ 범고래 조던 ㅋㅋ 잘 신어 볼께요 마감이 조금 아쉽긴하지만 잘 구매 한 것 같습니다,1
4776,남자 입니다 여성신발이라 메인에 올려져서 여성신발 인가요?사이즈는 280 주문 했는데,0
4777,블랙  색상인줄  알았는데짙은  브라운 이네요^^예쁘서  맘에들어요정사이즈  230 신는데230구입 했어요발볼도  편하고  앞쪽양말신고  조금 여유 있어요   정사이즈 추천합니다,1
4778,아 예쁘네요~ 맨날 에어포스만 신다가 이번에 조던 미드 로우 도전해봤는데 디자인 너무 맘에 듦 짐레드 컬러 너무 부담스러울까봐 고민하다 미치는 줄 알았지만 결국 직진했는데 후회 없습니다~ 단색 스포티 캐주얼 코디에 포인트 되는 템으로 잘 신고 다닐 것 같아요 근데 저만 그런가 발이 그렇게 편하진 않아요 뭔가 앞코쪽이 생각보다 발 안쪽으로 많이 말려있는? 들어와서 모아지는 쉐입이라 몸 하중이 안쪽 복숭아뼈로 많이 쏠리는 느낌사이즈는 원래 에어포스는 235 신었는데 엘리베이트 로우로 가려다가 240 사이즈가 없어서 이 모델로 했거든요 … 확실히 에어포스보다 조던이 작게 나와서 240 선택하길 잘 한 것 같아요 235 했으면 발볼도 그렇고 발 모양도 그렇고 너무 딱 들어맞고 답답했을 듯암튼 색이나 디자인이 다 한 신발이라고 생각합니다…,1
4779,예뻐용! 여름에 포인트로 신기 좋은 컬러입니다!!,1
4780,요새 그린컬러에 꽂혀서 그린이라면 눈돌아가는데앱첫구매15% 쿠폰쓰려고 앱깔고 구경하다가 꽂혀서 바로 질렀!! 그린에 블루 로고라 세상 쨍하고 이뻐요♡♡♡저의 첫조던 완전 성공적!!!포인트주기 좋은 신발입니당^^ 235사이즈에 반업해서 240사이즈 했는데딱좋습니당ㅎㅎㅎ무조건 반업하세요,1
4781,핰ㅋ 넝옙흐넹!!!!! 반업 추천이구발이정말 작아보이네여농협은행 ㅋ 다크한 검초록말고! 쨍한 봄같은 초록 좋아하시면 강추!제 사진색상보다 더 밝고? 쨍합니다 맑아요!,1
4782,온라인상에서 본 색상이 조금 촌스러울까 싶어고민고민하고 샀는데 실제 색상이 훨씬 사랑스럽네요주황색이 단순한 형광아니고 파스텔톤 주황이예요올 여름은 이 컬러 조던 주구장창신어보려구요대만족!,1
4783,발볼 없는데 반업추천글보고 250주문했는데 정사이즈도 괜춘할뻔 편하게 넉넉히 신어도 되는이유가 발이 안 커보임 맘에 들어요,1
4784,너무 이쁘네요!,1
4785,인생 첫 조던입니다. 화면보다 실물이 더 예쁩니다. 사이즈 반업 고민하다가 정사이즈로 결정하고 주문했는데 발에 딱 맞네요.,1
4786,토요일에 주문하고그날 바로 출고해줘서 빠룬배송에 감동실물이 더 예뻥,1
4787,진짜 이쁨 에이징된 중창도 완벽,1
4788,대신에 발볼이 너무 좁아요.ㅠㅠ 덩크에비해 많이 좁은듯,0
